time[s]	u[ft/s]	v[ft/s]	w[ft/s]	p[rad/s]	q[rad/s]	r[rad/s]	xf[ft]	yf[ft]	zf[ft]	e0	ex	ey	ez
7.7100000000E+00	1.1014685135E-02	0.0000000000E+00	2.9244091111E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2911312970E+01	0.0000000000E+00	2.2510948652E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.7200000000E+00	1.0894128455E-02	0.0000000000E+00	2.9243988599E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2911422513E+01	0.0000000000E+00	2.5435352619E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.7300000000E+00	1.0774891670E-02	0.0000000000E+00	2.9243888277E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2911530857E+01	0.0000000000E+00	2.8359746444E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.7400000000E+00	1.0656960318E-02	0.0000000000E+00	2.9243790100E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2911638015E+01	0.0000000000E+00	3.1284130346E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.7500000000E+00	1.0540320095E-02	0.0000000000E+00	2.9243694022E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2911744000E+01	0.0000000000E+00	3.4208504534E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.7600000000E+00	1.0424956852E-02	0.0000000000E+00	2.9243599998E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2911848826E+01	0.0000000000E+00	3.7132869218E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.7700000000E+00	1.0310856599E-02	0.0000000000E+00	2.9243507983E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2911952504E+01	0.0000000000E+00	4.0057224601E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.7800000000E+00	1.0198005497E-02	0.0000000000E+00	2.9243417937E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912055047E+01	0.0000000000E+00	4.2981570881E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.7900000000E+00	1.0086389860E-02	0.0000000000E+00	2.9243329815E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912156468E+01	0.0000000000E+00	4.5905908252E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8000000000E+00	9.9759961513E-03	0.0000000000E+00	2.9243243579E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912256779E+01	0.0000000000E+00	4.8830236907E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8100000000E+00	9.8668109845E-03	0.0000000000E+00	2.9243159187E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912355992E+01	0.0000000000E+00	5.1754557030E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8200000000E+00	9.7588211190E-03	0.0000000000E+00	2.9243076600E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912454119E+01	0.0000000000E+00	5.4678868804E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8300000000E+00	9.6520134600E-03	0.0000000000E+00	2.9242995779E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912551172E+01	0.0000000000E+00	5.7603172408E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8400000000E+00	9.5463750562E-03	0.0000000000E+00	2.9242916688E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912647163E+01	0.0000000000E+00	6.0527468018E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8500000000E+00	9.4418930987E-03	0.0000000000E+00	2.9242839290E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912742104E+01	0.0000000000E+00	6.3451755803E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8600000000E+00	9.3385549190E-03	0.0000000000E+00	2.9242763547E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912836005E+01	0.0000000000E+00	6.6376035931E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8700000000E+00	9.2363479878E-03	0.0000000000E+00	2.9242689426E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2912928879E+01	0.0000000000E+00	6.9300308566E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8800000000E+00	9.1352599134E-03	0.0000000000E+00	2.9242616891E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913020736E+01	0.0000000000E+00	7.2224573869E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.8900000000E+00	9.0352784398E-03	0.0000000000E+00	2.9242545909E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913111587E+01	0.0000000000E+00	7.5148831996E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9000000000E+00	8.9363914458E-03	0.0000000000E+00	2.9242476446E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913201445E+01	0.0000000000E+00	7.8073083101E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9100000000E+00	8.8385869431E-03	0.0000000000E+00	2.9242408471E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913290319E+01	0.0000000000E+00	8.0997327335E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9200000000E+00	8.7418530748E-03	0.0000000000E+00	2.9242341952E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913378220E+01	0.0000000000E+00	8.3921564844E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9300000000E+00	8.6461781142E-03	0.0000000000E+00	2.9242276857E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913465159E+01	0.0000000000E+00	8.6845795773E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9400000000E+00	8.5515504635E-03	0.0000000000E+00	2.9242213157E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913551147E+01	0.0000000000E+00	8.9770020262E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9500000000E+00	8.4579586517E-03	0.0000000000E+00	2.9242150822E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913636194E+01	0.0000000000E+00	9.2694238450E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9600000000E+00	8.3653913339E-03	0.0000000000E+00	2.9242089822E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913720310E+01	0.0000000000E+00	9.5618450471E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9700000000E+00	8.2738372898E-03	0.0000000000E+00	2.9242030129E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913803505E+01	0.0000000000E+00	9.8542656457E+00	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9800000000E+00	8.1832854218E-03	0.0000000000E+00	2.9241971716E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913885790E+01	0.0000000000E+00	1.0146685654E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
7.9900000000E+00	8.0937247542E-03	0.0000000000E+00	2.9241914555E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2913967174E+01	0.0000000000E+00	1.0439105084E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0000000000E+00	8.0051444319E-03	0.0000000000E+00	2.9241858620E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914047668E+01	0.0000000000E+00	1.0731523949E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0100000000E+00	7.9175337184E-03	0.0000000000E+00	2.9241803884E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914127280E+01	0.0000000000E+00	1.1023942261E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0200000000E+00	7.8308819954E-03	0.0000000000E+00	2.9241750322E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914206022E+01	0.0000000000E+00	1.1316360031E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0300000000E+00	7.7451787608E-03	0.0000000000E+00	2.9241697908E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914283901E+01	0.0000000000E+00	1.1608777271E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0400000000E+00	7.6604136277E-03	0.0000000000E+00	2.9241646620E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914360928E+01	0.0000000000E+00	1.1901193993E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0500000000E+00	7.5765763231E-03	0.0000000000E+00	2.9241596431E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914437112E+01	0.0000000000E+00	1.2193610207E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0600000000E+00	7.4936566867E-03	0.0000000000E+00	2.9241547320E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914512463E+01	0.0000000000E+00	1.2486025925E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0700000000E+00	7.4116446696E-03	0.0000000000E+00	2.9241499263E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914586989E+01	0.0000000000E+00	1.2778441157E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0800000000E+00	7.3305303329E-03	0.0000000000E+00	2.9241452238E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914660699E+01	0.0000000000E+00	1.3070855914E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.0900000000E+00	7.2503038470E-03	0.0000000000E+00	2.9241406223E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914733602E+01	0.0000000000E+00	1.3363270205E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1000000000E+00	7.1709554897E-03	0.0000000000E+00	2.9241361196E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914805708E+01	0.0000000000E+00	1.3655684041E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1100000000E+00	7.0924756457E-03	0.0000000000E+00	2.9241317136E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914877024E+01	0.0000000000E+00	1.3948097432E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1200000000E+00	7.0148548049E-03	0.0000000000E+00	2.9241274023E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2914947560E+01	0.0000000000E+00	1.4240510387E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1300000000E+00	6.9380835615E-03	0.0000000000E+00	2.9241231836E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915017324E+01	0.0000000000E+00	1.4532922916E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1400000000E+00	6.8621526129E-03	0.0000000000E+00	2.9241190556E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915086325E+01	0.0000000000E+00	1.4825335027E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1500000000E+00	6.7870527584E-03	0.0000000000E+00	2.9241150164E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915154570E+01	0.0000000000E+00	1.5117746730E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1600000000E+00	6.7127748980E-03	0.0000000000E+00	2.9241110640E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915222068E+01	0.0000000000E+00	1.5410158033E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1700000000E+00	6.6393100317E-03	0.0000000000E+00	2.9241071966E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915288828E+01	0.0000000000E+00	1.5702568945E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1800000000E+00	6.5666492580E-03	0.0000000000E+00	2.9241034124E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915354857E+01	0.0000000000E+00	1.5994979475E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.1900000000E+00	6.4947837730E-03	0.0000000000E+00	2.9240997097E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915420164E+01	0.0000000000E+00	1.6287389631E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2000000000E+00	6.4237048693E-03	0.0000000000E+00	2.9240960867E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915484756E+01	0.0000000000E+00	1.6579799420E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2100000000E+00	6.3534039348E-03	0.0000000000E+00	2.9240925416E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915548640E+01	0.0000000000E+00	1.6872208851E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2200000000E+00	6.2838724519E-03	0.0000000000E+00	2.9240890729E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915611826E+01	0.0000000000E+00	1.7164617931E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2300000000E+00	6.2151019963E-03	0.0000000000E+00	2.9240856790E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915674320E+01	0.0000000000E+00	1.7457026668E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2400000000E+00	6.1470842361E-03	0.0000000000E+00	2.9240823581E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915736131E+01	0.0000000000E+00	1.7749435069E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2500000000E+00	6.0798109305E-03	0.0000000000E+00	2.9240791088E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915797265E+01	0.0000000000E+00	1.8041843142E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2600000000E+00	6.0132739293E-03	0.0000000000E+00	2.9240759296E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915857729E+01	0.0000000000E+00	1.8334250893E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2700000000E+00	5.9474651713E-03	0.0000000000E+00	2.9240728189E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915917532E+01	0.0000000000E+00	1.8626658330E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2800000000E+00	5.8823766838E-03	0.0000000000E+00	2.9240697753E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2915976681E+01	0.0000000000E+00	1.8919065459E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.2900000000E+00	5.8180005814E-03	0.0000000000E+00	2.9240667974E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916035182E+01	0.0000000000E+00	1.9211472287E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3000000000E+00	5.7543290652E-03	0.0000000000E+00	2.9240638838E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916093043E+01	0.0000000000E+00	1.9503878821E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3100000000E+00	5.6913544214E-03	0.0000000000E+00	2.9240610330E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916150271E+01	0.0000000000E+00	1.9796285066E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3200000000E+00	5.6290690212E-03	0.0000000000E+00	2.9240582439E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916206873E+01	0.0000000000E+00	2.0088691029E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3300000000E+00	5.5674653191E-03	0.0000000000E+00	2.9240555149E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916262855E+01	0.0000000000E+00	2.0381096717E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3400000000E+00	5.5065358522E-03	0.0000000000E+00	2.9240528450E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916318224E+01	0.0000000000E+00	2.0673502134E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3500000000E+00	5.4462732395E-03	0.0000000000E+00	2.9240502328E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916372988E+01	0.0000000000E+00	2.0965907288E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3600000000E+00	5.3866701808E-03	0.0000000000E+00	2.9240476770E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916427152E+01	0.0000000000E+00	2.1258312183E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3700000000E+00	5.3277194560E-03	0.0000000000E+00	2.9240451766E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916480723E+01	0.0000000000E+00	2.1550716825E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3800000000E+00	5.2694139239E-03	0.0000000000E+00	2.9240427302E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916533709E+01	0.0000000000E+00	2.1843121220E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.3900000000E+00	5.2117465215E-03	0.0000000000E+00	2.9240403368E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916586114E+01	0.0000000000E+00	2.2135525373E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4000000000E+00	5.1547102634E-03	0.0000000000E+00	2.9240379952E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916637946E+01	0.0000000000E+00	2.2427929289E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4100000000E+00	5.0982982406E-03	0.0000000000E+00	2.9240357044E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916689210E+01	0.0000000000E+00	2.2720332973E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4200000000E+00	5.0425036197E-03	0.0000000000E+00	2.9240334632E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916739914E+01	0.0000000000E+00	2.3012736431E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4300000000E+00	4.9873196422E-03	0.0000000000E+00	2.9240312706E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916790062E+01	0.0000000000E+00	2.3305139668E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4400000000E+00	4.9327396237E-03	0.0000000000E+00	2.9240291256E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916839662E+01	0.0000000000E+00	2.3597542687E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4500000000E+00	4.8787569529E-03	0.0000000000E+00	2.9240270271E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916888719E+01	0.0000000000E+00	2.3889945494E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4600000000E+00	4.8253650909E-03	0.0000000000E+00	2.9240249741E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916937239E+01	0.0000000000E+00	2.4182348094E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4700000000E+00	4.7725575706E-03	0.0000000000E+00	2.9240229658E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2916985228E+01	0.0000000000E+00	2.4474750491E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4800000000E+00	4.7203279955E-03	0.0000000000E+00	2.9240210010E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917032692E+01	0.0000000000E+00	2.4767152689E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.4900000000E+00	4.6686700394E-03	0.0000000000E+00	2.9240190790E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917079637E+01	0.0000000000E+00	2.5059554692E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5000000000E+00	4.6175774450E-03	0.0000000000E+00	2.9240171988E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917126068E+01	0.0000000000E+00	2.5351956506E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5100000000E+00	4.5670440240E-03	0.0000000000E+00	2.9240153595E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917171990E+01	0.0000000000E+00	2.5644358133E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5200000000E+00	4.5170636556E-03	0.0000000000E+00	2.9240135602E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917217410E+01	0.0000000000E+00	2.5936759579E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5300000000E+00	4.4676302859E-03	0.0000000000E+00	2.9240118001E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917262333E+01	0.0000000000E+00	2.6229160847E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5400000000E+00	4.4187379277E-03	0.0000000000E+00	2.9240100784E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917306765E+01	0.0000000000E+00	2.6521561940E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5500000000E+00	4.3703806590E-03	0.0000000000E+00	2.9240083942E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917350710E+01	0.0000000000E+00	2.6813962864E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5600000000E+00	4.3225526228E-03	0.0000000000E+00	2.9240067467E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917394174E+01	0.0000000000E+00	2.7106363620E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5700000000E+00	4.2752480262E-03	0.0000000000E+00	2.9240051352E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917437163E+01	0.0000000000E+00	2.7398764214E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5800000000E+00	4.2284611399E-03	0.0000000000E+00	2.9240035589E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917479681E+01	0.0000000000E+00	2.7691164649E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.5900000000E+00	4.1821862970E-03	0.0000000000E+00	2.9240020170E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917521734E+01	0.0000000000E+00	2.7983564927E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6000000000E+00	4.1364178929E-03	0.0000000000E+00	2.9240005088E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917563326E+01	0.0000000000E+00	2.8275965053E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6100000000E+00	4.0911503844E-03	0.0000000000E+00	2.9239990337E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917604464E+01	0.0000000000E+00	2.8568365030E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6200000000E+00	4.0463782889E-03	0.0000000000E+00	2.9239975908E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917645151E+01	0.0000000000E+00	2.8860764861E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6300000000E+00	4.0020961838E-03	0.0000000000E+00	2.9239961795E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917685393E+01	0.0000000000E+00	2.9153164549E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6400000000E+00	3.9582987060E-03	0.0000000000E+00	2.9239947991E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917725194E+01	0.0000000000E+00	2.9445564098E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6500000000E+00	3.9149805509E-03	0.0000000000E+00	2.9239934490E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917764560E+01	0.0000000000E+00	2.9737963510E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6600000000E+00	3.8721364723E-03	0.0000000000E+00	2.9239921285E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917803496E+01	0.0000000000E+00	3.0030362789E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6700000000E+00	3.8297612812E-03	0.0000000000E+00	2.9239908371E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917842005E+01	0.0000000000E+00	3.0322761937E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6800000000E+00	3.7878498454E-03	0.0000000000E+00	2.9239895740E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917880092E+01	0.0000000000E+00	3.0615160957E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.6900000000E+00	3.7463970892E-03	0.0000000000E+00	2.9239883386E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917917763E+01	0.0000000000E+00	3.0907559852E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
