         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.6300000000000E+00   0.3255406712704E+03  -0.6786590848832E+01   0.1949098035756E+02   0.6009889919948E-01   0.2793565009785E-01  -0.3213905945595E-01   0.2008785631365E+03   0.1275580622306E+02  -0.1046016606405E+04  -0.2656681808685E+00   0.9615331184147E+00  -0.1661938565752E-01  -0.6781058830389E-01
   0.6400000000000E+00   0.3255158449794E+03  -0.6819695032220E+01   0.1918913324239E+02   0.6127086620844E-01   0.2886511174439E-01  -0.3294966443862E-01   0.2040833380749E+03   0.1292694570003E+02  -0.1046598864256E+04  -0.2659685939057E+00   0.9614647736340E+00  -0.1652122349630E-01  -0.6762577386628E-01
   0.6500000000000E+00   0.3254909019862E+03  -0.6850266243893E+01   0.1889228822470E+02   0.6243112563662E-01   0.2980036549963E-01  -0.3376223561460E-01   0.2072884833089E+03   0.1309733675415E+02  -0.1047176947853E+04  -0.2662747727564E+00   0.9613951239766E+00  -0.1642079153750E-01  -0.6743529189449E-01
   0.6600000000000E+00   0.3254658533645E+03  -0.6878313719567E+01   0.1860042664896E+02   0.6357907432870E-01   0.3074105973506E-01  -0.3457644110724E-01   0.2104939941209E+03   0.1326698755715E+02  -0.1047750872429E+04  -0.2665866573971E+00   0.9613241783325E+00  -0.1631808506534E-01  -0.6723911325185E-01
   0.6700000000000E+00   0.3254407100706E+03  -0.6903847546427E+01   0.1831352883540E+02   0.6471412376176E-01   0.3168684829151E-01  -0.3539195119294E-01   0.2136998658845E+03   0.1343590614605E+02  -0.1048320652886E+04  -0.2669041848128E+00   0.9612519460868E+00  -0.1621310032946E-01  -0.6703721094589E-01
   0.6800000000000E+00   0.3254154829368E+03  -0.6926878647619E+01   0.1803157410533E+02   0.6583569997466E-01   0.3263739049780E-01  -0.3620843838200E-01   0.2169060940636E+03   0.1360410042426E+02  -0.1048886303800E+04  -0.2672272890692E+00   0.9611784371111E+00  -0.1610583454756E-01  -0.6682956009846E-01
   0.6900000000000E+00   0.3253901826642E+03  -0.6947418767090E+01   0.1775454080655E+02   0.6694324349699E-01   0.3359235118711E-01  -0.3702557749789E-01   0.2201126742123E+03   0.1377157816272E+02  -0.1049447839419E+04  -0.2675559013856E+00   0.9611036617557E+00  -0.1599628590768E-01  -0.6661613791559E-01
   0.7000000000000E+00   0.3253648198167E+03  -0.6965480454750E+01   0.1748240633892E+02   0.6803620927796E-01   0.3455140071108E-01  -0.3784304575495E-01   0.2233196019735E+03   0.1393834700093E+02  -0.1050005273666E+04  -0.2678899502069E+00   0.9610276308420E+00  -0.1588445357007E-01  -0.6639692365731E-01
   0.7100000000000E+00   0.3253394048150E+03  -0.6981077051960E+01   0.1721514717993E+02   0.6911406661509E-01   0.3551421495170E-01  -0.3866052283467E-01   0.2265268730786E+03   0.1410441444803E+02  -0.1050558620145E+04  -0.2682293612758E+00   0.9609503556553E+00  -0.1577033766873E-01  -0.6617189860732E-01
   0.7200000000000E+00   0.3253139479317E+03  -0.6994222677318E+01   0.1695273891039E+02   0.7017629908299E-01   0.3648047533089E-01  -0.3947769096046E-01   0.2297344833470E+03   0.1426978788389E+02  -0.1051107892140E+04  -0.2685740577044E+00   0.9608718479376E+00  -0.1565393931254E-01  -0.6594104604252E-01
