         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.9300000000000E+00   0.4619263123452E+02   0.0000000000000E+00  -0.2127687516780E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5237401211131E+02   0.0000000000000E+00  -0.4123374343061E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.9400000000000E+00   0.4604073610995E+02   0.0000000000000E+00  -0.2088570001938E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5283517779097E+02   0.0000000000000E+00  -0.4144455489452E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.9500000000000E+00   0.4589021890146E+02   0.0000000000000E+00  -0.2049620660248E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5329483142651E+02   0.0000000000000E+00  -0.4165146303670E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.9600000000000E+00   0.4574105871384E+02   0.0000000000000E+00  -0.2010836981790E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5375298669236E+02   0.0000000000000E+00  -0.4185448454861E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.9700000000000E+00   0.4559323494626E+02   0.0000000000000E+00  -0.1972216503247E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5420965705548E+02   0.0000000000000E+00  -0.4205363587300E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.9800000000000E+00   0.4544672728566E+02   0.0000000000000E+00  -0.1933756807111E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5466485577827E+02   0.0000000000000E+00  -0.4224893320861E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.9900000000000E+00   0.4530151570023E+02   0.0000000000000E+00  -0.1895455520923E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5511859592140E+02   0.0000000000000E+00  -0.4244039251469E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1000000000000E+01   0.4515758043312E+02   0.0000000000000E+00  -0.1857310316520E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5557089034662E+02   0.0000000000000E+00  -0.4262802951546E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1010000000000E+01   0.4501490199631E+02   0.0000000000000E+00  -0.1819318909316E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5602175171946E+02   0.0000000000000E+00  -0.4281185970451E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1020000000000E+01   0.4487346116465E+02   0.0000000000000E+00  -0.1781479057599E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5647119251186E+02   0.0000000000000E+00  -0.4299189834911E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1030000000000E+01   0.4473323897008E+02   0.0000000000000E+00  -0.1743788561853E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5691922500484E+02   0.0000000000000E+00  -0.4316816049450E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1040000000000E+01   0.4459421669603E+02   0.0000000000000E+00  -0.1706245264092E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5736586129096E+02   0.0000000000000E+00  -0.4334066096802E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1050000000000E+01   0.4445637587190E+02   0.0000000000000E+00  -0.1668847047222E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5781111327689E+02   0.0000000000000E+00  -0.4350941438329E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1060000000000E+01   0.4431969826783E+02   0.0000000000000E+00  -0.1631591834418E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5825499268577E+02   0.0000000000000E+00  -0.4367443514422E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1070000000000E+01   0.4418416588951E+02   0.0000000000000E+00  -0.1594477588518E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.5869751105963E+02   0.0000000000000E+00  -0.4383573744902E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
